其肖人形也，若禺与为也。	天快黑的时候，到了一个小镇，名为三栋。	9, 9	15, 15	f
意再拜曰：‘某，微品也。而公为之名字，荣逾万金之赐。’	等袁老爷回来，把我送上门去，我自有好话为你，或者连那场人命都解散了，也不可知。	14, 14	19, 19	f
而多弼不自伐也	河曲智叟笑而止之	0, 0	5, 5	f
然亦何异洪崖得道上升	何不见之《唐书》	2, 2	0, 0	f
韩之留意人士可见矣	人之有是四端也	1, 1	1, 1	t
若也利虽倍于今，而不便于后，弗为也；安虽长久，而以私其子孙，弗行也。	孙叔敖疾，将死，戒其子曰：‘王亟封我矣，吾不受也。为我死，王则封汝。汝必无受利地！’	15, 15	25, 25	f
其行道为学既已大成，而又之死不倦。	之死而不悔。	12, 12	0, 0	t
大贤如孟子，其可议，有或非或疑或辩或黜者，何也？	五城何迢迢！迢迢隔河水。	21, 21	2, 2	f
内外之水平而不流	何陋之有	2, 2	2, 2	f
及其所之既倦	辍耕之垄上	3, 3	2, 2	t
其诸子则别为十家	其皆出于此乎	0, 0	0, 0	f
叶叶而累之	目遇之而成色	2, 2	3, 3	f
拜手稽首，旅王若公。	愿取吴王若将军头，以报父之仇。	7, 7	4, 4	t
太祖军于摩陂	州司临门，急于星火	3, 3	6, 6	f
小二道：‘﹝焦大郎﹞有便有些产业，也不为十分富厚。’	为此行也，荆败我，诸侯必叛之。	19, 19	0, 0	f
尤致思于天文阴阳历算	时政事渐损，权移于下	3, 3	8, 8	f
虽无德与女，式歌且舞。	这许多年来，就靠着这种指引，我们的人民且战且走，且走且战，一直走到胜利，走到今天。	8, 8	19, 19	t
行必顺乎神	意者逆乎	3, 3	3, 3	f
北冥有鱼，其名为鲲。	上遂诏吴道玄、韦无忝、陈闳，令同制金桥图……图成，时为‘三绝’焉。	7, 7	26, 26	t
臣之客欲有求于臣	乃取一葫芦置于地	6, 6	6, 6	f
若我往，晋必患我，谁为之贰。	若任情失正，文其殆哉！	0, 0	0, 0	t
西北，戎菽为，小雨，趣兵。	齐桓公问于宁戚曰：‘筦子今年老矣。为弃寡人而就世也，吾恐法令不行，人多失职，百姓疾怨，国多盗贼。’	5, 5	17, 17	f
不可知其源	其如土石何	3, 3	0, 0	f
隐者之所居也	天地间不可无是松者也	5, 5	9, 9	f
君子与小人，不系父母且。	休休休便休，美底交他且。	10, 10	10, 10	t
元大德十一年，杭州大饥，官设粥仙林寺中，饥民殍死，不为衰止。	抽刀出鞘天为摇，日月星辰芒骤韬。	26, 26	5, 5	t
人之为言，苟亦无信。	夫子为弗闻也者而过之。	2, 2	2, 2	t
以邦事作龟之八命：一曰征，二曰象，三曰与。	天下雷行，物与无妄。	19, 19	6, 6	f
为归汶阳之田故，诸侯贰于晋。	总为浮云能蔽日，长安不见使人愁。	0, 0	1, 1	t
我未与其本事也。	岂与夫庸儒末学，文过饰非，使夫问者缄辞杜口，怀疑不展，若斯而已哉？	2, 2	1, 1	f
与为一声之转，故为有与义，与亦有为义。	人尝有言部亭长受其米肉遗者，茂辟左右问之曰：‘为汝有事嘱之而受乎？’	1, 1	23, 23	f
身处、志往，存亡也。霍、为，性故也。贾、宜，贵贱也。	孙叔敖疾，将死，戒其子曰：‘王亟封我矣，吾不受也。为我死，王则封汝。汝必无受利地！’	12, 12	25, 25	f
吁！嚚讼，可乎？	王侯将相宁有种乎？	6, 6	7, 7	t
尝有所奏事，忽忘之	蚓无爪牙之利	8, 8	4, 4	f
赂秦而力亏　	而秦兵又至矣	1, 1	1, 1	f
齐桓公独以管仲谋伐莒，而国人知之。	其闻之者，吾以除之矣。	4, 4	6, 6	f
闻章氏子弟多才且贤，而余不获交其一二，是则余之陋也。	但是那执刀的手，发出夺目的金光，灿灿的不止一道，尤其觉得庄严且宝贵。	7, 7	30, 30	t
将军苏建，杜陵人，以校尉从卫将军青，有功，为平陵侯。	乃知君子理身格物之道，自有本也，险难以萌而不之见，宜其悔焉。	9, 9	18, 18	f
彼都人士，垂带而厉；彼君子女，卷发如虿。	俟我于著乎而，充耳以素乎而，尚之以琼华乎而。	7, 7	5, 5	f
当与秦相较，或未易量	夫韩、魏不能独当秦	2, 2	8, 8	f
然则乡之所谓知者，不乃为大盗积者也？	愿伯具言臣之不敢倍德也。	16, 16	10, 10	t
余虽为之执鞭	为人谋而不忠乎	2, 2	0, 0	t
下车引之	欲捐之	3, 3	2, 2	t
夫贤主者。必且能全道而行督责之术者也。	秦有侍中、仆射，其初且非官名，惟供奉左右，是其职业。	6, 6	10, 10	t
夫地有草木，天不雨露之，则不能以生；月有光华，日不照望之，则不能以明。	路旁多行人，一南一以北。南北遂分手，去去焉所极。	15, 15	9, 9	t
会张邈、陈宫以兖州反操，而潜迎吕布。	乃知君子理身格物之道，自有本也，险难以萌而不之见，宜其悔焉。	6, 6	18, 18	f
若方在童稚时，受母氏之笞督，至今犹栗栗危惧。	为天下之长患，致黔首之大害者，若说为深。	0, 0	15, 15	f
今人有大功而击之，不义也	且籍与江东子弟八千人渡江而西	5, 5	12, 12	f
其所亲爱而辟焉，之其所贱恶而辟焉。	辽已转危为安，臣且之生致死。	8, 8	9, 9	t
梦境此身能且在，明年寒食更应寻。	气为物母，自无名而有名，且居高而济下，谅无迹而能行。	5, 5	12, 12	f
子墨子解带为城，以牒为械。	昔僧徒一万八千，今渐减少，并学大乘，寂定为业。	5, 5	20, 20	t
为之驳岸以御水	去以六月息者也	4, 4	1, 1	f
我其为王穆卜。	我还要为各种各样的人办各种各样的事，做各种各样的工作。	2, 2	3, 3	t
乃记之而去	忘路之远近	2, 2	2, 2	f
皆若空游无所依	其人视端容寂，若听茶声然。	1, 1	7, 7	t
吴铎以声自毁，膏烛以明自铄，虎豹之文来射，猿狖之捷来措。	大臣不可以暑行，其秋之待。	16, 16	10, 10	t
故垒西边	池鱼思故渊	0, 0	3, 3	t
百尔所思，不如我所之。	足下不急之国守藩，乃为上将将兵留此，为诸大臣所疑。	9, 9	4, 4	t
何乐名教	乐琴书以消忧	1, 1	0, 0	t
平常的集会，为节省时间，仅用汉维两种语言。	季孟之权，三桓之富，不可及也，孔子为之曰‘微’。	6, 6	17, 17	f
率惟兹有陈，保乂有殷，故殷礼陟配天，多历年所。	建章、未央、长乐宫钟虡铜人皆生毛，长一寸所。	21, 21	20, 20	t
今已有数万之众者也，陶诞比周以争与。	﹝荣﹞性矜絜自贵，于人少所与。	16, 16	13, 13	t
或主彊直，难乃不生？	边遽乃至。	6, 6	2, 2	f
抑为之不厌，诲人不倦，则可谓云尔已矣。	郑兴从博士金子严为《左氏春秋》。	1, 1	8, 8	t
夫能之为言，已定之称。	天下熙熙，皆为利来；天下攘攘，皆为利往。	3, 3	6, 6	f
然五人之当刑也	吾社之行为士先者	3, 3	2, 2	f
天下既定，度要害地，系一郡者设所，连郡者设卫。大率五千六百人为卫，千一百二十人为千户所，百十有二人为百户所。	﹝乾隆﹞四十一年，令叶尔羌成丁余回，特畀耕地编户，凡千五百户为一所，三千户为一卫。	15, 15	32, 32	t
蒙乃始就学	乃重修岳阳楼	1, 1	0, 0	t
桃之夭夭，灼灼其华，之子于归，宜其室家。	不幸夫主亡逝已过，只有一个孩儿，年长八岁，俺娘儿两个，过其日月。	7, 7	28, 28	f
凡天下战国七，燕处弱焉。	使来者读之，悲予志焉。	10, 10	9, 9	t
为麋俱斗，不俱二。	其肖人形也，若禺与为也。	0, 0	9, 9	t
太平之世，家为君子，人有礼仪，父不失礼，子不废行。	俾是荒服，移为阙里。	6, 6	6, 6	t
公乃为诗以贻王。	黍不为黍，不能蕃庑。	2, 2	2, 2	f
今婴且可以回而求福乎？	若师未扣赵，而先碎于魏，是上之谋不及下，且能不耻！	2, 2	20, 20	t
两界耕桑交迹，吏不何问。	﹝王琚﹞过谢东宫，至廷中，徐行高视，侍卫何止曰：‘太子在！’。	9, 9	20, 20	t
子其以子寿祝寡人	此则君之得罪于其臣者也	1, 1	7, 7	f
赵见我走，必空壁逐我，若疾入赵壁，拔赵帜，立汉赤帜。	若不妒清妍，却成相映烛。	11, 11	0, 0	t
处江湖之远则忧其君	达则兼善天下	5, 5	1, 1	t
匪且有且，匪今斯今，振古如兹。	儒家之宗，孔子也；墨家之祖，墨翟也。且案儒道传而墨法废者，儒之道义可为，而墨之法议难从也。	1, 1	18, 18	t
余为伯儵，余，而祖也。	群黎百姓，遍为尔德。	1, 1	6, 6	f
遂乃研核阴阳	乃幽武于大窖中	1, 1	0, 0	t
予欲宣力四方，女为。	今备二载之用，且丰尔之给，将为其志也。	8, 8	14, 14	t
吾妻之美我者，私我也；妾之美我者，畏我也；客之美我者，欲有求于我也。	所以要为召开‘八大’而斗争者，就是要把缺点、错误改正。	5, 5	13, 13	t
獭祭鱼，其必与之献，何也？曰：非其类也。	与吾得革车千乘，不如闻行人烛过之一言也。	6, 6	0, 0	f
其占为有年	其可得耶	0, 0	0, 0	t
然吾失此，何之有也？	大臣不可以暑行，其秋之待。	6, 6	10, 10	t
赁小屋于水柜街	所欲有甚于生者，故不为苟得也	3, 3	4, 4	f
贾不假，白玉为堂金作马。	予欲宣力四方，女为。	6, 6	8, 8	f
虽有千里之能	上诘之	4, 4	2, 2	f
醉则更相枕以卧	以兹丘之胜，致之沣、镐、鄂、杜	5, 5	0, 0	f
无珠玉以为含	可以一战	3, 3	1, 1	f
若闻蔡将先卫，信乎？	若我往，晋必患我，谁为之贰。	0, 0	0, 0	f
叩头且破	誓不相隔卿，且暂还家去	2, 2	6, 6	f
必有忍也，若能有济也。	汝多修扞我于艰，若汝予嘉。	5, 5	8, 8	f
会且归矣，无庶予子憎！	闻章氏子弟多才且贤，而余不获交其一二，是则余之陋也。	1, 1	7, 7	f
言大臣废退，当阖门惶惧，为可怜之意，不当治产业，通宾客。	令民家有三年畜蔬食，以备湛旱、岁不为。	12, 12	17, 17	f
为天下之长患，致黔首之大害者，若说为深。	今之业文好古之士至鲜，且不张，苟遗若人，其学益衰矣。	15, 15	17, 17	t
为坛于南方北面，周公立焉。	为𫄨为绤，服之无斁。	0, 0	0, 0	t
管仲以其君霸，晏子以其君显。	泠向谓秦王曰：‘向欲以齐事王，使攻宋也。	2, 2	10, 10	t
彼都人士，垂带而厉；彼君子女，卷发如虿。	财利至，则言善而不及也。	7, 7	7, 7	t
同官尽才俊，偏善柳与刘。	我们要善于开展批评与自我批评。	9, 9	9, 9	t
余为伯儵，余，而祖也。	兖州为战国时代古城。	1, 1	2, 2	t
建章、未央、长乐宫钟虡铜人皆生毛，长一寸所。	北部督邮西平郅伯夷年三十所，大有才决，长沙太守郅君章孙也。	20, 20	12, 12	t
参乎！吾道一以贯之。	松母泣曰：‘天乎，然则吾儿囚矣！’	1, 1	7, 7	t
人或笑夫人之如此既其出，	则或咎其欲出者	10, 10	5, 5	t
或出入风议，或靡事不为。	蕃居太学，诸生不为非义。	10, 10	8, 8	t
必先苦其心志	其喜洋洋者矣	3, 3	0, 0	f
或主彊直，难乃不生？	而王一以为臣，一不以为臣，则向之所谓士者，乃非士乎？	6, 6	21, 21	t
朕其弟，小子封。	凡是其属，太保之任也。	1, 1	2, 2	t
使下之共上，勤而不困	无望民之多于邻国也	2, 2	3, 3	t
什么红白喜事，讨媳妇，死了人，大办其酒席，实在可以不必。	击鼓其镗，踊跃用兵。	17, 17	2, 2	f
身客死于秦，为天下笑。	侍中周毖、城门校尉伍琼、议郎何颙等，皆名士也，卓信之，而阴为绍。	6, 6	29, 29	f
观其笔，乃白玉为管。	西北，戎菽为，小雨，趣兵。	7, 7	5, 5	f
故今具道所以	盖儒者所争，尤在名实	4, 4	3, 3	f
岂能为暴涨携之去	其佛手必磁石为之	6, 6	7, 7	f
今复若能杀彼师子，除一大害，真为奇特。	心有是焉，匿之以私；志有善焉，措之为恶。	15, 15	17, 17	f
笋蕨都无且则休，菜无半叶也堪羞。	我上面流血的那一位，虽滴滴地流着，直到第一次枪声稍歇，我们爬起来逃走的时候，他也不则一声。	5, 5	41, 41	t
圣人执要，四方来效。虚而待之，彼自以之。	久之，能以足音辨人。	17, 17	4, 4	f
积土成山，风雨兴焉	犹且从师而问焉	8, 8	6, 6	f
命夸娥氏二子负二山	如释重负	6, 6	3, 3	f
即为书以意属阳庆，以故知庆。	王符之为《潜夫论》也，仲长统之造《昌言》也，崔寔之述《政论》也，皆辨章功实，而深嫉浮淫靡靡，比于《五蠹》。	1, 1	3, 3	t
水月亭前且杨柳，集芳园下尽荷花。	虽则如荼，匪我思且。	4, 4	8, 8	f
征于色	天山共色	2, 2	3, 3	f
虽君子而为小人	摇尾而求食	3, 3	2, 2	f
独五人之皦皦	邻之厚，君之薄也	3, 3	5, 5	f
我罔为臣仆。	大府与之为让，至一再，乃敢改服，以宾主见。	2, 2	4, 4	f
公乃为诗以贻王。	人尝有言部亭长受其米肉遗者，茂辟左右问之曰：‘为汝有事嘱之而受乎？’	2, 2	23, 23	f
乃不知有汉，无论魏晋	今其智乃反不能及	1, 1	5, 5	t
为文无出相如右，谋帅难居郤縠先。	今备二载之用，且丰尔之给，将为其志也。	0, 0	14, 14	f
今臣之刀十九年矣，所解数千牛矣，而刀刃若新发于硎。	总之，许多青年，从东江起，而上海，而武汉，而江西，为革命战斗了。	16, 16	13, 13	f
老子曰：‘子自楚之所来乎？’	广令诸骑曰：‘前！’前未到匈奴陈二里所，止，令曰：‘皆下马解鞍！’	9, 9	18, 18	f
乐以天下，忧以天下	斧斤以时入山林	1, 1	2, 2	f
善人为邦百年，亦可以胜残去杀矣。	我罔为臣仆。	2, 2	2, 2	f
春秋二百四十二年，变异为众，莫若日蚀大。	所与游者，王参元、杨敬之、权璩、崔植为密。	11, 11	18, 18	t
会且归矣，无庶予子憎！	不出，火且尽。	1, 1	4, 4	t
寒往则暑来，暑往寒来。	项羽闻龙且军破，则恐。	2, 2	8, 8	t
公乃为诗以贻王。	钱先生尚为此言，在学生一发可知。	2, 2	4, 4	t
官人，你坐么，我说与你，休心困者！	行者叫道：‘泼魔出来！与老孙打者！’	15, 15	1, 1	t
言我幼稚之时，庶几于无所为。谓军役之事也。	虏乘其隙也，连破州邑，遂越魏犯澶，百姓骚然。天子为戎衣济河，而虏之谋臣射死，兵遂解去。	12, 12	24, 24	f
帝见其容止凝重	窥镜，谓其妻曰	2, 2	4, 4	t
为其来也，臣请缚一人过王而行。	为其来，于其来也。古者或谓于曰为，于犹为也。	0, 0	0, 0	t
稍稍宾客其父	窥镜，谓其妻曰	4, 4	4, 4	t
亲贤臣，远小人	故人不独亲其亲	0, 0	6, 6	f
因留之不忍去	因击沛公于座	0, 0	0, 0	f
有典有则，贻厥子孙。	我上面流血的那一位，虽滴滴地流着，直到第一次枪声稍歇，我们爬起来逃走的时候，他也不则一声。	3, 3	41, 41	f
闻先生得钱，即以多具牛酒而烧券书，何？	且惊且喜，阴念：何今日奇遇之多也？	17, 17	8, 8	t
道不拾遗	不足为外人道	0, 0	5, 5	f
文章之盛，追还三代	儿之成，则可待乎	4, 4	3, 3	t
灭六国者，六国也，非秦也	师道之不传也久矣	7, 7	5, 5	f
假令仆伏法受诛，若九牛亡一毛……而世又不与能死节者比，特以为智穷罪极，不能自免，卒就死耳。	獭祭鱼，其必与之献，何也？曰：非其类也。	20, 20	6, 6	t
一若志，无听之以耳，而听之以心。	若向也俯而今也仰，向也括而今也被发。	1, 1	0, 0	t
岁旱，穆公召县子而问然，曰：‘吾欲暴巫而奚若？’曰：‘天则不雨，而望之愚妇人，于以求之，毋乃已疏乎！	‘无梁孰与无河内急？’王曰：‘梁急。’‘无梁孰与无身急？’王曰：‘身急。’曰：‘以三者，身，上也；河内，其下也。	40, 40	40, 40	t
得妾以其子，无咎。	帝谓文王：‘予怀明德，不大声以色，不长夏以革。’	2, 2	14, 14	t
能哲而惠，何忧乎驩兜？	醉翁之意不在酒，在乎山水之间也。	7, 7	9, 9	t
请京，使居之。	天地设而民生之。	5, 5	6, 6	t
人取可食者而食之，岂天本为人生之？	昔谏大夫郑昌有言：‘山有猛兽者，藜藿为之不采。’	4, 4	14, 14	f
布帛长短同，则贾相若；麻缕丝絮轻重同，则贾相若。	肥牛之腱，臑若芳些。	9, 9	6, 6	f
今尔无指，告予颠隮，若之何其？	夜半，问夜何其，对者以亥正。	13, 13	6, 6	t
此天亡楚之时也。不如因其机而遂取之。	因其无备，卒然击之。	10, 10	0, 0	t
